reviewId,review,score,gender,location,date,sentiment,Tópico_Dominante
1920,Don't like it because it doesn't have all the music I like to listen to when I'm playing on xbox like Spotify dose and it crashes a lot on xbox,1,male,"Los Angeles, United States",2025-01-02,negativo,1
1921,when I hit play next to the one song I wanna play it adds like 7 songs of different artist I've never even listened to. something weird is going on.,1,male,"Bangalore, India",2023-06-23,negativo,1
1922,"too many bugs, can't even turn auto play on and when you remove songs from play next it'll sometimes duplicate it and when you try to remove it it'll affect the song that you currently listening.",1,female,"Gold Coast, Australia",2025-12-27,negativo,1
1923,I payed for the subscription it still says I need to pay I checked my history and it says I payed for it so I don't know what happened it the payment was successful but it still is asking to pay.,1,male,"Milan, Italy",2023-03-08,negativo,2
1924,"Apple Music on Chromecast keeps cutting out every 15 seconds after a few minutes of playback. Everything is updated, and I've tried all possible fixes, but nothing works. Other streaming apps work fine. Any solutions?",1,male,"Beijing, China",2023-07-27,negativo,1
1925,Cannot enable explicit content,1,male,"Durban, South Africa",2023-12-06,negativo,2
1926,Only subscription supported,1,male,"Seville, Spain",2022-11-14,negativo,2
1927,Origionaly I thought the app would have some free music (because certain ones are free elsewhere) but it turns out that you have to buy a subscription no matter what.,1,male,"Addis Ababa, Ethiopia",2023-09-03,negativo,1
1928,"Doesn't support in East Africa,Such a stupid app. On my way to unstall it.",1,female,"Adelaide, Australia",2025-10-19,negativo,0
1929,"Apple scam. Just like most things apple, they try and have you pay $10.99 a month for music you already own in your iTunes.",1,male,"Addis Ababa, Ethiopia",2023-09-27,negativo,2
1930,THis is not working on my chromebook,1,male,"Denver, United States",2024-12-12,negativo,2
1931,Couldn't unsubscribe fast enough,1,female,"Asunción, Paraguay",2025-07-30,negativo,2
1932,Sucks as much as Apple,1,male,"Valencia, Spain",2023-03-01,negativo,2
1933,"Ever since I got Apple Music I've been listening to the true oldies channel. Yesterday I went on to Apple Music and looked it up, and I could not find True odies channel. Now i can't find seacoast oldies either.",1,male,"Boston, United States",2024-12-27,negativo,2
1934,Can't even listen to my own library without a subscription.,1,male,"Montreal, Canada",2025-02-15,negativo,2
1935,Stutters on playback quite commonly at certain intervals. Pretty inexcusable,1,female,"Suva, Fiji",2025-09-28,negativo,1
1936,"I was considering setting up my account again but kept getting asked for a phone number I haven't used in 10 years and can't possibly remember it. So as far as I'm concerned you can keep your waste of time music app as there's a lot more out there that are better, it's just that I had a rather large playlist on Apple music a would've liked to re access it but hey can't be bothered with the trouble. Plus also was considering the new iPhone but will not be bothering now. I'll stick with Samsung!",1,male,"Madrid, Spain",2023-03-05,negativo,2
1937,No good. I subscribed paid and all the sudden unrecognized. I almost switched but remembered that's why I quit apple in the '00,1,male,"Los Angeles, United States",2024-11-30,negativo,2
1938,Create an apple id and it's not valid? Since when? What rubbish!,1,male,"Austin, United States",2024-09-09,negativo,2
1939,"Apple is stuck in 2006. Slow, vintage and so many more issues.",1,male,"Seattle, United States",2025-01-09,negativo,1
1940,Can't get into apple to cancel 1 week trial,1,male,"Philadelphia, United States",2024-08-13,negativo,2
1941,"WHY I CAN'T SUBSCRIBE , while subscribe it goes in loop from edit payment method to verify payment method, I also can not subscribe from browser also, the worst experience from apple.",1,female,"Suva, Fiji",2025-10-22,negativo,2
1942,I can't cancel my subscription. Even after clicking cancel in app and on my computer.,1,female,"Melbourne, Australia",2025-08-11,negativo,2
1943,Hijacked info,1,male,"Monterrey, Mexico",2024-01-23,negativo,2
1944,This app is a nuisance. Opens whenever it wants to.,1,male,"Cancun, Mexico",2024-02-08,negativo,2
1945,Spotify's better.,1,male,"Tel Aviv, Israel",2023-07-07,negativo,1
1946,Stopped downloading,1,female,"Port Moresby, Papua New Guinea",2025-09-07,negativo,1
1947,Do not recommend badddddly Done,1,male,"Accra, Ghana",2023-10-09,negativo,1
1948,"Worst app ever, It asks me to verify my payment method and when I verify it just takes me in a loop. I tried every possible way to just buy the subscription but I'm not able to update my payment method. This is the shittiest service ever.",1,female,"Perth, Australia",2025-12-11,negativo,2
1949,Library can't be updated,1,male,"Rome, Italy",2022-11-15,negativo,1
1950,Very very poor service even audiomack and Spotify is way more better than this .💔🙌,1,female,"Christchurch, New Zealand",2025-12-21,negativo,1
1951,Racist,1,male,"Dar es Salaam, Tanzania",2023-10-17,negativo,1
1952,"Not stable app. ""Add to library"" and ""Download"" do not work properly or miss many tracks. Sometimes downloaded tracks do not play well. Sometimes starting app requires long waiting time. I spent much time to detour erronenous situations.",1,male,"Jeddah, Saudi Arabia",2023-07-28,negativo,1
1953,Tried app didn't like STILL WAITING FOR MY REFUND SUBSCRIPTION HAVEN'T PAID ME BACK NO HAPPY,1,male,"Zurich, Switzerland",2023-01-19,negativo,2
1954,7 explicit warning just to hear one song,1,male,"Arequipa, Peru",2025-04-30,negativo,1
1955,Apple continues to be the worst company I am forced to do business with. Their apps force you into submissions and are honestly Worce than their competitors. Everytime I have to use their products for work it just makes me mad due to lack of customization and because everyone buys their products they have no accountability to become better. 3/1000 stars.,1,male,"Chicago, United States",2024-03-22,negativo,0
1956,I love inspirational music I think I will get more from this app I do recommend to public that it is good so everybody to. start using the app thank you,1,male,"Jacksonville, United States",2024-09-06,negativo,1
1957,horrible playlists. please don't go by any of the Apple curated playlist.,1,male,"Chicago, United States",2024-02-17,negativo,1
1958,Can't reset password without apple device🤡,1,female,"Melbourne, Australia",2025-08-05,negativo,2
1959,Worst app on Android. I made a payment still did not get subscription. Payment method is worst you can't change it in app or website easily.,1,male,"Tijuana, Mexico",2024-10-24,negativo,2
1960,I am not able to purchase premium using the app.,1,male,"Quito, Ecuador",2025-06-06,negativo,2
1961,Apple has struck again - not content with the thing taking forever to load now the play back has started to jump. Samsung Galaxy S10+. Does anyone at Apple do any testing before they release updates? Clearly not.,1,male,"Casablanca, Morocco",2023-11-30,negativo,1
1962,"it doesn't seem to give me any other option to pay, other than monthly...it use to give me a yearly option to save money",1,male,"Montevideo, Uruguay",2025-04-30,negativo,2
1963,Didn't want to play music so I reinstalled and now it just refuses to load my library altogether,1,male,"Lisbon, Portugal",2023-03-20,negativo,1
1964,"the recent update is incredibly disappointing-not having the typical album cover collage as an option is a huge mistake, as lots of people identify playlists using that. you should also be able to turn off playlist suggestions, given that the system isn't smart enough yet. i also preferred when the artist's top songs didn't just reflect recent releases - it's a lot less useful now when trying to learn about a new artist. devoted users of apple music like that it isn't spotify. why change that?",1,female,"Gold Coast, Australia",2025-11-08,negativo,1
1965,Can't cancel a subscription and support is no help.,1,male,"Zurich, Switzerland",2023-01-25,negativo,2
1966,stop automatically playing the next song just because the current played song is buffing it destroys the mood goddaaammmiiittt! apple music is a mood destroyer is that the brand you want to have!!???,1,male,"Phoenix, United States",2024-09-15,negativo,1
1967,Bad,1,male,"Bangkok, Thailand",2023-08-19,negativo,0
1968,"I never used this application and also don't have iPhone and still deduct money from my visa. I tried to cancel subscription but very difficult to do and no support or assistance. I tried to refund, but telling me nothing to refund.",1,male,"Abuja, Nigeria",2023-10-14,negativo,2
1969,"I don't like it. I found a song I really wanted to hear on Shazam that linked to Apple MuSic. I subscribed to Apple Music using Android. Apparently, I need an IOS (Iphone) to listen to this song. Why is it not on the Android version. Breathing Under Water by Jeremy Lister. It was featured on Good Trouble, Season 5 Ep 6.",1,male,"Jacksonville, United States",2024-06-17,negativo,1
1970,"They said i'm in offline, cant search. But i'm can stream",1,male,"Dublin, Ireland",2022-12-21,negativo,1
1971,Third class. Nightmare to create an account.,1,male,"Lagos, Nigeria",2023-12-09,negativo,2
1972,"Sucks, not a good app and even when you cancel they keep hitting your account. They're only about the money. I'm sticking to android. Had to completely block them to keep them from hitting my account a month after I canceled the two month free subscription that they charged me for the first month.",1,male,"Lagos, Nigeria",2023-08-29,negativo,2
1973,"I want to know why it keeps on backing out of the app entirely when I'm on my playlist. Every time I open my phone just to get to a song, I particularly want the app completely backs me out.",1,male,"Rosario, Argentina",2025-04-30,negativo,1
1974,I'm unable to get Bixby to play a song on Apple music on a Samsung Galaxy device. It keeps on saying that there is a problem contacting the server.,1,male,"Buenos Aires, Argentina",2025-06-12,negativo,1
1975,"As a dedicated Apple Music subscriber for many years, I was disheartened by the recent removal of the 'Play Last' feature on Android. This feature was a key part of my music listening routine, allowing me to queue up multiple albums or tracks to play sequentially. Now, I'm forced to use 'Play Next' and manually rearrange the queue, which is both time-consuming and disrupts the flow of my music. It's disappointing to see such a user-friendly feature removed without any explan this issue promptly.",1,male,"San Antonio, United States",2024-07-27,negativo,1
1976,"No option to purchase Music !!! . When customers are ready to pay, it should allow downlod of lossless music file for transfer to USB. You need to be Rocket Scientist to make a purchase and acess that lost MP4A file Ridiculous!!",1,male,"Denver, United States",2024-11-28,negativo,2
1977,"Fix the damn app it crashes on two different android devices can't play nothing, it seems below 512 M dalvik heap size this app simply won't work just fix it now.",1,male,"Cancun, Mexico",2024-03-11,negativo,1
1978,"My experience with AM was horrendous, music that does not play, cannot be downloaded, cannot be listened to even if I manage to download it, they cut in half, songs are skipped, they are removed from the playlist. I don't care that it is the app with the best sound quality, Spotify has everything that AM doesn't, I understand that the sound quality drops a little, but my patience is worth more.",1,male,"Guangzhou, China",2023-05-03,negativo,1
1979,"Utter rubbish Keeps disconnecting my Bluetooth Call tech support just for them to put the blame on my phone manufacturer, while the problem is only Apple music has this problem where it disconnect my Bluetooth eveytime the song ends Tried resetting network settings, even factory reset my phone, still didn't work",1,male,"Caracas, Venezuela",2025-07-03,negativo,2
1980,Worst app,1,male,"Ottawa, Canada",2024-01-28,negativo,2
1981,"Worst Experience with Apple Music premium subscription 💲 instead of this use Spotify / YouTube Music it be more Beneficial. If u still want to go with this app, then Congrats u are a _____ 😁.",1,male,"Seattle, United States",2024-02-26,negativo,2
1982,Add security keys authentication support here and in Windows. It's been more than a year since you added that functionality to mac.,1,female,"Wellington, New Zealand",2025-12-02,negativo,2
1983,"FIX THE APP!!!!! Everytime I try to play my music it makes me log in over and over and over and over again. It's almost as if anyone without an iPhone or Apple device isn't worthy of anything Apple. I never had this problem with my iPhone and as soon as I use it on my Samsung device it's messing up. I tried closing the app, restarting the phone, even logging out and back in again and NOTHING helps!!!!! But every month they make sure they get the $9.99 on time, they never mess that part up!",1,female,"Adelaide, Australia",2025-12-12,negativo,2
1984,I have charges on my bank account that I did not make my daughter told me that apple music would be $9.99 a month I have to subscriptions on for $31.77 two times and two for $21.18 also one charge for $26.47 I did not authorize these charges and I want them canceled and refunded my daughter is only 15 and did not have the authority to do this I believe she thought that if she paid $9.99 for the apple music and your company did not explain it for her to understand and she was miss informed.,1,male,"Kampala, Uganda",2023-11-22,negativo,2
1985,"Impossible to use. When I go to pay, it asks for my payment information. When it sends me to the page to enter my payment information, there is literally no option to choose any payment method.",1,male,"Santa Cruz, Bolivia",2025-06-26,negativo,2
1986,Sorry your music stop because it's being used on another device?? So sick and tired of this stupid app doesn't work properly I'm only using it on one device and it still comes up with this.,1,male,"Bogotá, Colombia",2025-05-06,negativo,2
1987,Requires a monthly fee to listen to stuff I already bought on iTunes.,1,male,"Windhoek, Namibia",2023-11-13,negativo,2
1988,Don't use,1,male,"Monterrey, Mexico",2024-08-27,negativo,2
1989,Worst app ever cant even make purchase through app and cant even use apple student offer thank god i didn't buyed apple products. If developer is reading my message please leave your job 🙏🏻 I had tried on my S22 is sounds great but only problem is it doesn't make any purchase further 😕 or not able to change plans if developer doesn't care have this 💩,1,female,"Suva, Fiji",2025-10-22,negativo,2
1990,I can't even get a tune without oaying,1,male,"Denver, United States",2024-02-24,negativo,1
1991,"Trying this free trial. I realize why they are offering so much free music. The app is very frustrating if you are used to any mainstream music app. For example, do you listen to music offline? Every single song must be clicked to add offline. JFC. I searched for a work around, and this has been a complaint since 2016, at least. I don't know if I will even last through the free trial before going back to the big S.",1,male,"Montreal, Canada",2024-03-19,negativo,1
1992,"Completa p0ronga, no sirve nunca, en mi PC Intentó descargar música y arroja error -12884, el cual investigando no tiene solución y ni si quiera registro en el soporte, intente ya de todo e incluso lo que dicen los moderadores pero todo parece indicar que son unos flojos que no invierten en su servicio, el cual estoy pagando, la última vez que contrato esta basura de servicio, ni la descarguen, es tremenda basura, esta hecha con las patas la verdad y yo da dandole chance por la calidad ILAC.",1,male,"Mexico City, Mexico",2024-05-07,negativo,0
1993,"Apple music worked for two days. Now, every single song stops with about 30 seconds left. I try to forward to the next song and it replays the same song. Can't add music to playlists with the most recent update.",1,female,"Christchurch, New Zealand",2025-09-07,negativo,1
1994,An album I was listening to was removed mid listen with no explanation of any kind,1,male,"Munich, Germany",2023-03-24,negativo,1
1995,Cheio de problemas.,1,male,"Doha, Qatar",2023-04-26,negativo,0
1996,This is worse! Tells me to Subscribe then all my pocket money is gone! Please use Spotify instead.,1,male,"Boston, United States",2024-09-09,negativo,2
1997,Don't waste your if you're an android user,1,female,"Gold Coast, Australia",2025-12-24,negativo,2
1998,Very poor quality app. Does not help in viewing subscriptions on android. It keeps saying cancel ur old iPhone subscriptions for android users and automatically opens apple music. After that it does not work.,1,male,"Ottawa, Canada",2025-01-13,negativo,2
1999,"to cancel apple tv subscription trial I'm forced to instal this stupid heavy app. You need to boost your download numers, and this si the only way, really???",1,male,"San Diego, United States",2024-05-02,negativo,2
2000,"Forced Install, they force you to install this app just to manage your Apple subscriptions.",1,male,"Fortaleza, Brazil",2025-05-07,negativo,2
2001,"Recommendations are kinda bad, not sure if it me or the app. Also it crashes every one in a while, and when I click on playlist it won't even respond sometimes",1,male,"Beijing, China",2023-04-19,negativo,1
2002,At this point there should be an option to download all library music. Hurry up,1,male,"Phoenix, United States",2024-07-18,negativo,1
2003,I can't sign into it because I'm an 11 year old and if I have to pay money I will not approve to install this install Spotify pls. It's better trust me. 😞,1,male,"Seattle, United States",2024-11-08,negativo,2
2004,Worst app 😭,1,male,"Osaka, Japan",2023-05-28,negativo,2
2005,"Or just use Samsung and get free music to download and the new Samsung s25 ultra has 1,000GB hey apple do you have a thousand gigabytes that's what I fought and me Samsung galaxy tab A6 has 83 gigabytes",1,male,"Cairo, Egypt",2023-10-03,negativo,1
2006,"What can I say about an app I have no choice but to use because I refuse to buy Apple outside of Apple tv and need to change my info? Oh, and to get nothing but a white screen with a red circle.... Yup, way to sell it Apple, waaaay to sell it. Keep reminding me of why I buy Samsung.",1,male,"Tripoli, Libya",2023-11-23,negativo,2
2007,Ads said different than reality. AD said that I could access iTunes purchased music through app. False. Shame that Apple are selfish folks. App requires a subscription to work.,1,male,"San Diego, United States",2024-12-09,negativo,2
2008,Not play music and give money not tell before download,1,female,"Canberra, Australia",2025-10-18,negativo,2
2009,This app would make me pay a monthly fee to access music that I have already purchased on I Tunes. I don't think that this is fair.,1,male,"Munich, Germany",2022-11-13,negativo,2
2010,"Garbage app. Poor UI, the worst I have encountered. Bugs all over the place on android. The worst of which the app simply closes itself mid song. Just shocking from a major company. You need to do better",1,male,"New York, United States",2025-01-11,negativo,2
2011,"Apple are useless. Forget your password and it will take weeks to get access to your account again, despite having every piece of ID required. And they still act like it's normal to charge you for music. Worst company on Earth",1,male,"Cancun, Mexico",2024-09-25,negativo,2
2012,Bruh can I listen sometime? All things paid eh.....,1,female,"Port Moresby, Papua New Guinea",2025-09-26,negativo,1
2013,You deduct 1600 3 times,1,male,"Phoenix, United States",2024-04-09,negativo,2
2014,"Worst suggestions and Radio feature of all the leading streaming music services. And like Spotify, Apple Music logic will replay the same song multiple times a day, sometimes within minutes of the previous play. How hard would it be to have a simple rule that states do not replay the same song within a user selectable time frame, like 48 hours? if you're looking for a music service to help you discover new music that is adjacent to your existing listening patterns, this is not it.",1,male,"Rio de Janeiro, Brazil",2025-05-13,negativo,1
2015,Bad,1,male,"Toronto, Canada",2024-06-21,negativo,0
2016,app stopped working. cannot play music.,1,male,"Prague, Czech Republic",2023-02-26,negativo,1
2017,YT Music better,1,male,"San Antonio, United States",2024-12-09,negativo,1
2018,When casting to google mini it just stops playing and never resumes on its own. It should be instant like YT music. Changing rating from 4 to 2.,1,male,"Los Angeles, United States",2025-01-07,negativo,1
2019,Apple thinks they own everything they don't.,1,female,"Sydney, Australia",2025-10-24,negativo,2
2020,Gud,1,male,"Phuket, Thailand",2023-05-27,negativo,0
2021,"I couldn't sign up. After I created an apple id on my browser in my Android user, I attempted to sign in but it showed me a pop-up message about ""no purchases have been made by this id at the itunes store, please tap review button & review your details"". However, as soon as I do that it takes me back to the plan page after which it shows an xml script for some reason. I really wanted to sign-up and use Apple Music service; however, that doesn't seem to be possible here",1,male,"Krakow, Poland",2023-02-25,negativo,2
2022,Too bloody expensive,1,female,"Brisbane, Australia",2025-11-17,negativo,1
2023,Not worthy,1,male,"Tripoli, Libya",2023-10-12,negativo,2
2024,I own alot of music on my apple iPhone and can't access a single song or albums on my android and when I called the helpline they just said I'd have to pay for an apple subscription or figure out a way to transfer the files over computer which isn't working so yeah that sucks.,1,male,"Tripoli, Libya",2023-12-04,negativo,2
2025,"If I could give it 0 stars I would. Downloaded this app because it unfortunately holds majority of foreign artists music unlike Spotify. Went through the process of signing up, verification etc etc.Did 1 month free trial, entered my card information. After 4 hours unable to log back in, ""Apple ID is not active"" after 3 hours with Apple support I received an email stating I do not meet the requirements for reactivation. I never wanted an iPhone prior to this but now it's solidified I will never.",1,male,"Hamburg, Germany",2023-02-04,negativo,2
2026,Don't get through a non apple device. They take their payment whenever they want. The date your subscription renews means nothing. Also don't expect to get help from them either. They just switch you from person to person till they finally say they won't help you! Apple is so currupt!corrupt! Also all the music you bought with money are just gone.,1,male,"Cape Town, South Africa",2023-11-24,negativo,2
2027,"It costs money to make a playlist, don't even waste your time installing this greedy app.",1,male,"Casablanca, Morocco",2023-08-31,negativo,2
2028,I'm tired of the constant repeat function. What is wrong with you people. Figure out a playlist based off of my last musical picks. Put the repeat function under some locked cage that has to be forced to unlock. Instead of the constant. Also work with architecture to remove the blast my ears when I get in my vehicle option. I'll see what the future holds for future use. But other music apps I have experienced have true research and development. Get better,1,male,"Johannesburg, South Africa",2023-11-08,negativo,1
2029,Won't even let me subscribe. Tried twice with a variety of cards that obviously had the money. Said to contact support. Ridiculous.,1,male,"Chicago, United States",2024-08-16,negativo,2
2030,After 8 years of loyal service they decided to get rid of the 1 year plan thus making me pay an extra $30 a year for the same service. Customer service is a joke.,1,male,"Chennai, India",2023-04-20,negativo,2
2031,No option to sign in on android without a apple device,1,male,"Berlin, Germany",2023-03-25,negativo,2
2032,Awful. Worst support ever. Got hacked and no one would help me. Tried making a new account and it wouldn't verify iy because I don't have an apple device. Hour wasted because I wanted to purchase an album only available through iTunes,1,male,"New York, United States",2024-07-17,negativo,2
2033,BaBLOO,1,female,"Gold Coast, Australia",2025-12-17,negativo,0
2034,You can't even subscribe from an Android phone from India. Also kpop and jpop beware. Lots of artists are missing.,1,male,"Fortaleza, Brazil",2025-03-25,negativo,2
2035,Not Working at All,1,male,"Vancouver, Canada",2024-02-03,negativo,1
2036,"Apple Music keeps crapping out with bogus ""you're using more than one device"" warnings. The fact that this broken behavior is being used as an excuse to upsell me on the Family plan (nobody else has access to my account, btw) is just obnoxious. You think that being broken is a great way to ask for even more money? Maybe rethink that approach. (Otherwise, great app and great streaming service) Update: this app is now unusable due to this issue",1,male,"Riyadh, Saudi Arabia",2023-08-09,negativo,2
2037,"It is just so difficult to get started. How do I verify the payment method? It just keeps me circling through a page, doesn't take to verification page and only provides me UPI option to verify. Apart from that hassle, one has to make an account on their website first. So, after wasting around 2 hours collectively on multiple occasions, I have not yet been able to successfully verify and try the application.",1,male,"Salvador, Brazil",2025-05-27,negativo,2
2038,"Can someone explain why on this Android version I can not see/play the music I bought on (iPhone) Apple Music, but yet in (Windows) Apple Music I am able to do so.",1,female,"Port Moresby, Papua New Guinea",2025-08-24,negativo,2
2039,Automatically plays to vehicle bluetooth and you can't shut it off. Hijacking BS app. Use Prime Music or Spotify.,1,male,"San Antonio, United States",2024-09-13,negativo,1
2040,I had over 3 days worth of music on a Playlist then thanks to you idiots now all I have is 91 songs that means fix it or I'm leaving apple music,1,male,"San Francisco, United States",2024-07-17,negativo,1
2041,Doesn't provide access for what's needed... Goes in circles with no resolution...,1,male,"Ho Chi Minh City, Vietnam",2023-08-05,negativo,2
2042,No free version. Can't even make a playlist. I figured there'd at least be a free version with adds but nope.,1,female,"Christchurch, New Zealand",2025-09-15,negativo,2
2043,I can not get if off my phone and stop charging my debt card.,1,male,"Marrakesh, Morocco",2023-09-01,negativo,2
2044,I don't remember subscribing and now I can't get them to stop pulling money from my account.,1,male,"San Diego, United States",2024-04-15,negativo,2
2045,"I woke up to a 'content not authorised' whenever I try to play any songs, including the download ones, even thoughI have an active Subscription. After trying severally, I decide to Log out and log in, now the app ain't letting me Log in. Smh.",1,male,"Vancouver, Canada",2024-11-10,negativo,1
2046,"Recent updates seem to have ruined the app, it takes forever now to load my library and I've cleared the cache before you start! Sort this out apple!",1,female,"Suva, Fiji",2025-09-29,negativo,1
2047,I can't login in my S21 fe 5g,1,male,"Hanoi, Vietnam",2023-07-06,negativo,2
2048,"Family sharing has not been working for so long now. After getting my dad so excited about it and showing him how to use it, I have to dissapoint hin everyday by telling him it's still not working. Customer support was appalling, with no help whatsoever and very poor knowledge. I have been told that this is a general issue and that it's going to be solved. When is that going to happen?",1,female,"Adelaide, Australia",2025-08-31,negativo,2
2049,the music rotation and suggestions are quite bad.,1,male,"Rio de Janeiro, Brazil",2025-05-27,negativo,1
2050,Worst algorithm. Rather get Spotify or YouTube music.,1,male,"Hanoi, Vietnam",2023-05-23,negativo,1
2051,"I keep trying to make this app work because it is technically superior to Spotify. However, due to the numerous issues that I faced with creating and using a new AppleID, playback, and downloading, I cannot recommend this app.",1,male,"San Antonio, United States",2024-02-19,negativo,2
2052,App crashes frequently and lags out a ton i cant shut my phone off without the song completely freezing and restarting its also not a memory problem with my phone,1,female,"Port Moresby, Papua New Guinea",2025-09-29,negativo,1
2053,"What am I paying for? The app constantly stops any playlist you are listing to so you have to hit play/pause/play/pause to get it to work, and that is while driving as well!",1,male,"Toronto, Canada",2024-11-25,negativo,1
2054,If I had minus I would have given it to this dumb app,1,male,"Johannesburg, South Africa",2023-09-01,negativo,2
2055,Apple is the most difficult company in the world to do business with. My number 1 goal in life will be to get rid of every apple product in my home.,1,female,"Hobart, Australia",2025-12-23,negativo,2
2056,False advertises a free trial then claims that I am not eligible. Never used Apple music before and because of this never will.,1,male,"San Jose, United States",2024-07-10,negativo,2
2057,"Can't login if you don't have an Apple device on you. I have 2 factor set up with my phone number, and with my MacBook. For some reason, this app will not let me use my phone number, and will only send to my MacBook. I don't always have my Mac on me, so this is a pain and should be addressed.",1,male,"Denver, United States",2024-04-02,negativo,2
2058,They removed the ability to listen to your library of songs you've already purchased without also paying for a subscription. I'm not paying a monthly fee to listen to songs I've already paid for!!!,1,male,"Marseille, France",2023-02-08,negativo,1
2059,Absolutely disgraceful! Duplicates songs In my playlists! Try to remove them and all of them disappears! Constantly loading profiles take 4 attempts to add songs to the libarys! And phone is constantly hot! I'd rather play £20 for tidal don't have no issues whatsoever,1,male,"Seville, Spain",2023-03-30,negativo,1
2060,"Won't log in without an Apple device. All I wanted it for was to figure out why I was charged money from Apple, but the link said I needed Apple music. Such a close minded company.",1,male,"Washington DC, United States",2024-04-21,negativo,2
2061,"Worst app, asking for numerous logins after verifying also. Rectify this bug ASAP. Not able to use it's services.",1,male,"Seattle, United States",2024-06-29,negativo,2
2062,Really bad experience. Spotify is way better. Shame on apple. You can do better.,1,male,"Quito, Ecuador",2025-06-19,negativo,1
2063,Best of the streaming apps apart from one thing. When I access the music on a different device (it's not still playing on the other device) A message comes up telling me to upgrade to a higher tier as it can only be used one device. Message can be dismissed but on android auto it stops playing until i get out my phone(while driving) and force close the app. Have cancelled due to this,1,male,"Zurich, Switzerland",2023-02-13,negativo,1
2064,"It's the first time using this app, says FREE TRIAL. Tried to subscribe using FREE TRIAL,i was charged immediately. I haven't used the app yet already disappointed.",1,male,"Dallas, United States",2024-09-05,negativo,2
2065,Loved this app but now all I get is a message that says it can't be used on rooted devices. my device is not rooted super frustrating.,1,male,"Guangzhou, China",2023-08-16,negativo,2
2066,"Purposefully make the app awful on android to make iPhone seem better. I just switched to android and have had no issues with any other apps. In an attempt to cancel my subscription from Apple, I'm forced to download apple music. This app literally DOESNT LOAD SUBSCRIPTIONS. I will never be returning to Apple after this mess.",1,male,"São Paulo, Brazil",2025-07-08,negativo,2
2067,The app has been working perfectly up until last night. It's been giving me 'error 22950' I've been troubleshooting the app but nothing. I'm connected on Wifi and it says I must connect to network. My subscription expires next week I don't think I'll renew it,1,male,"San Francisco, United States",2024-07-09,negativo,2
2068,TYE MOST BUGGY APP I'VE EVER USED!!! IT ISN'T LETTING ME SIGN IN AND ITS BEEN AN HOUR SINCE I DOWNLOADED IT!!,1,male,"Valparaíso, Chile",2025-05-28,negativo,2
2069,If there is zero I would get you a zero point. It so bad if you a sole android user. I forget the password. It took them 5days for recovery link and PW. Not to mention the price I have subscribed. I have never experienced bad service from any apps like this Once I got my PW back I will cancel any subscription regarding to apple service Don't use this apps i warn all of you,1,male,"Austin, United States",2024-03-22,negativo,2
2070,Reduce the price for music or give Apple Tv+ with it.,1,male,"Denver, United States",2024-09-18,negativo,2
2071,You must have 2 things in order to use this app at all: 1. An Apple device (Will not work on Andriod devices despite being on the PlayStore) 2. Must be willing to shill out $10 to own an Apple Music account. Absoluetly pathetic. We Android users are dodging a bullet here.,1,male,"Hong Kong, China",2023-07-09,negativo,2
2072,Not able to add payment method,1,male,"Kathmandu, Nepal",2023-05-13,negativo,2
2073,"without even listening to the quality of ur songs, U expect us to pay..great 🙏🏻🙏🏻 and not able to add a payment method.",1,male,"Hong Kong, China",2023-06-13,negativo,1
2074,Band this app,1,male,"Washington DC, United States",2024-04-09,negativo,0
2075,"You can't go back a song without the whole app crashing, if you close your phone and turn it back on the song won't stop playing, also if you're on Instagram liking photos it will stop playing when you like a photo,",1,male,"Casablanca, Morocco",2023-09-25,negativo,1
2076,I hate apple music I lose my song and even know why,1,male,"Quebec City, Canada",2024-01-27,negativo,1
2077,I don't understand why I should pay a monthly subscription to listen to music I purchased/PAID FOR on iTunes. I can't find a way to access any of my purchases through this app without signing up for a subscription. Am I missing something here??,1,male,"Santiago, Chile",2025-03-21,negativo,2
2078,For the second month in a row now I've made payment for the subscription of my apple music app and up until now I haven't been able to listen to songs on the app. Tried several methods to correct this but none is working. I want this problem solved.,1,male,"Madrid, Spain",2022-11-28,negativo,2
2079,"I cant add a payment method to buy subscription, wth this irritating app is , apple is worst brand ever",1,female,"Hobart, Australia",2025-12-16,negativo,2
2080,"Used to work just fine on my Samsung phones, including my Galaxy S22 Ultra. Now, I have had to uninstall and reinstall it three times in 36 hours. This is absolutely unacceptable! I don't know if this is some kind of trick to steal all our music that we've been paying for through Apple Music for, literally, years, or some underhanded attempt to try to get more people to buy iPhones and iPads but Apple is out of bounds. I'm sure don't particularly care what I have to say, but I had to share.",1,female,"Gold Coast, Australia",2025-11-20,negativo,1
2081,😡😡😡😡😡😡 This Is Only Paid ***** *****,1,male,"Abuja, Nigeria",2023-09-09,negativo,2
2082,"Every song is at wildly different volumes. This is only a problem for me on my android devices. Such a basic thing to get right and from a company as massive, ""advanced"" and supposedly innovative as Apple I find it incredibly dubious as to why this issue exists. Are you trying to punish android users to try and push them towards buying your hardware? I can assure you that it's having the opposite effect and I'll be avoiding your products like a plague.",1,male,"São Paulo, Brazil",2025-06-02,negativo,0
2083,Android app doesn't let payment method change... Uninstalling now after 1 month.,1,male,"Brussels, Belgium",2023-03-27,negativo,2
2084,"Horrible interface. It's 2023 and the app feels like it was designed by a high school kid for extra credit, compared to the Spotify app. It also stops playing every 15 minutes. Frustrating.",1,male,"Philadelphia, United States",2024-10-20,negativo,1
