review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
love this app its amazing,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Edinburgh, United Kingdom",male,2008-11-27
"perfect! I love the smart shuffle, recommendations meta DJ and many more features.",positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Austin, United States",male,2011-10-24
"Instead of making unnecessary features, you can do things like live listening activity and follower notifications on the phone. People love sharing their moments, but you have not been able to bring 2 features to the company for years. Also, train your live support staff, they have difficulty speaking Turkish.",positivo,positivo,4,"platform, fast, playback, sound, streaming, greatest","Córdoba, Argentina",female,2012-07-13
nothing but 100% positivity from Spotify,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","La Paz, Bolivia",female,2012-12-22
Musics are really great here.,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Perth, Australia",female,2013-05-02
I love it!!! but sometimes didn't found the song I want to listen and the ad is bothering me I wish you stop adding ads🙏🏽🙏🏽,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Brisbane, Australia",female,2013-03-31
I love it I can choose which songs to listen to with minimal adverts,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Suva, Fiji",female,2013-09-01
great podcast available for,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Valencia, Spain",male,2009-05-31
that's all song in the app but sagar patel's deshi dhol not includ so Spotify please add this song,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","São Paulo, Brazil",female,2012-06-22
great,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Buenos Aires, Argentina",female,2012-12-06
nice apps,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Harare, Zimbabwe",male,2011-04-15
Great app for my catholic songs🎵,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Taipei, Taiwan",male,2010-01-31
an out standing app every music lover should download it,positivo,positivo,3,"recommendations, reliable, favourite, application, player, audio, data","Tel Aviv, Israel",male,2010-08-03
love the app. I can access all the music I love.,positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Kampala, Uganda",male,2010-09-25
"love the jam w friends option an the smart shuffle is actually amazing most times. pay for it, it's more than worth it!",positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Rome, Italy",male,2009-03-08
I'm having a good time as a first time user🥰🥰🥰🥰,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Guadalajara, Mexico",male,2011-08-12
Very good 👍,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Perth, Australia",female,2013-04-02
Simply the best entertainment app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Mexico City, Mexico",male,2011-11-12
absolutely 💯,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Amsterdam, Netherlands",male,2009-10-27
Really enjoyable. Better than a Netflix box set.,positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Paris, France",male,2009-01-24
great and very nice app.... reliable.....,positivo,positivo,3,"recommendations, reliable, favourite, application, player, audio, data","Cancun, Mexico",female,2012-02-12
plz free Kar doo,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Denver, United States",male,2011-11-13
best for premium user,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Athens, Greece",male,2009-03-30
besttt,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Canberra, Australia",female,2013-05-09
Peefect👌,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Tijuana, Mexico",male,2011-07-28
i love it,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Jerusalem, Israel",male,2009-11-16
ilove you,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Karachi, Pakistan",male,2010-08-19
best free app for gane,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Helsinki, Finland",male,2008-11-05
sounds super,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Hong Kong, China",male,2010-06-29
very helpful,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Denver, United States",male,2011-12-19
love this app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Frankfurt, Germany",male,2009-07-14
"The one time purchase feature for premium is such a good one, atleast for me it is, as someone that doesn't use spotify every time of the year",positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","San Diego, United States",female,2012-02-18
Good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Paris, France",male,2008-11-11
JOD EXPERIENCE,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Birmingham, United Kingdom",male,2009-08-01
love it,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Singapore, Singapore",male,2009-12-18
cool,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Christchurch, New Zealand",female,2013-09-24
nice,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Munich, Germany",male,2009-03-05
lovely app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Frankfurt, Germany",male,2009-07-08
very good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Cali, Colombia",female,2012-09-16
Amazing app...,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Lisbon, Portugal",male,2009-01-08
"has everything you could possibly want or need for music... and whatever else it has to offer. still new to this, but, so far, great app! 👍",positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Prague, Czech Republic",male,2008-12-17
nice app.,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Santiago, Chile",female,2012-11-05
"I get the kind of music I like at any time, any place.",positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Ottawa, Canada",male,2011-07-29
nicee,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Barcelona, Spain",male,2009-08-30
Good 😊,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Riyadh, Saudi Arabia",male,2010-01-09
Use this app to ejoyed musics,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Tel Aviv, Israel",male,2010-07-19
a lot better than Pandora,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Medellín, Colombia",female,2012-09-10
HAI THIS APP IS TEW GOOD,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Athens, Greece",male,2009-07-24
exceptional,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Medellín, Colombia",female,2013-01-16
"Excellent. my offline backup lags sometimes but overall an excellent. Side note: the Spotify wrapped needs to improve, 2024 was crazy 😭",positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Accra, Ghana",male,2010-10-05
really great,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Arequipa, Peru",female,2012-08-20
good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Philadelphia, United States",male,2012-01-08
indescribeable very excellent job,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Phuket, Thailand",male,2009-11-19
🔥,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Adelaide, Australia",female,2013-11-14
very nice,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Dubai, United Arab Emirates",male,2009-11-25
Its really awesome although its my first try,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Queenstown, New Zealand",female,2013-06-11
excellent,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","San Antonio, United States",male,2012-01-09
Fav music app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Salvador, Brazil",female,2012-08-25
User friendly,positivo,positivo,4,"platform, fast, playback, sound, streaming, greatest","San Francisco, United States",male,2011-09-09
love that when you purchase any plan if you don't have wi-fi You're able to listen to music. awesome!,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Austin, United States",male,2012-01-01
olgoods,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Lyon, France",male,2009-02-27
😎😎,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Los Angeles, United States",male,2011-10-13
Cool,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Prague, Czech Republic",male,2009-09-15
crashes a lot,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Monterrey, Mexico",male,2012-01-19
amazing,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Brisbane, Australia",female,2013-08-24
superb,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Mombasa, Kenya",male,2010-10-26
very nice,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Zurich, Switzerland",male,2009-09-27
best music listen app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Rabat, Morocco",male,2011-04-05
good listener,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Calgary, Canada",female,2012-03-10
I like it,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Houston, United States",female,2012-02-24
I am singer ban gaye,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Lahore, Pakistan",male,2010-04-28
The Best App' in streaming service!,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Kumasi, Ghana",male,2011-06-10
Spotify you made my day fantastic 🤌♥️,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Melbourne, Australia",female,2013-08-31
Just Soothing,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Calgary, Canada",male,2011-10-30
I love spot,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Marrakesh, Morocco",male,2010-11-18
good l9ve it,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Mumbai, India",male,2009-11-28
good app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Abu Dhabi, United Arab Emirates",male,2009-11-18
Very clear sound for sure,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Budapest, Hungary",male,2009-07-08
u r always de best compared to other app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Monterrey, Mexico",female,2012-02-01
fantastic,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Casablanca, Morocco",male,2010-11-09
exceptional,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Denver, United States",male,2011-09-03
best has good sound quality,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Calgary, Canada",male,2011-10-02
nothing to tell you already know this ♥️,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Johannesburg, South Africa",male,2011-03-30
It's great app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Phoenix, United States",male,2011-10-14
super ma,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Bali, Indonesia",male,2010-05-14
cool music,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Marseille, France",male,2009-01-23
this is good app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Bogotá, Colombia",female,2013-02-06
excellent,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Athens, Greece",male,2008-11-01
nice,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Melbourne, Australia",female,2013-03-27
جميل جدا شكرا ليلي عملو،,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Glasgow, United Kingdom",male,2008-12-22
you're best for trolling my brother 😂,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","San Jose, United States",female,2012-02-24
nice,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Christchurch, New Zealand",female,2013-08-17
recommend app to all music fan,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Doha, Qatar",male,2010-02-22
good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","San Antonio, United States",male,2011-10-08
"Good, good good good",positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","São Paulo, Brazil",female,2012-11-05
verry easy to use,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Seattle, United States",male,2012-01-14
East sign in,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Munich, Germany",male,2008-10-10
the best music app ever!,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Tripoli, Libya",male,2010-11-08
good music hai ye application .,positivo,positivo,3,"recommendations, reliable, favourite, application, player, audio, data","Edinburgh, United Kingdom",male,2009-02-01
This app is great and has a vast music and artist selection,positivo,positivo,4,"platform, fast, playback, sound, streaming, greatest","Tel Aviv, Israel",male,2010-07-03
Always been #1,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Lima, Peru",female,2012-06-16
brilliant but u can't play offline,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Seattle, United States",male,2012-01-21
"Spotify have to become previous form by force of users ,not on demand .The fact is ,most of Indian users will not purchase premium paying 119,including me😁.we are agree to listen 1 min advertisement for 30 mins ad free listening . And if Spotify change its policy ,we will change music app.again ⭐⭐⭐⭐⭐ from ⭐.",positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Rio de Janeiro, Brazil",female,2012-07-31
"Spotify, especially Premium Family is perfect for any music lover! You can make so many music lists so that you always have exacty the music you need at the push of a button! Try it today!!! Update 05/20/25. I still. use Spotify on a nearly daily basis. I can listen to anything I feel like trying. I have found so much new music that I love with Spotify!",positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Doha, Qatar",male,2010-04-16
vvvvvery nice,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Melbourne, Australia",female,2013-04-14
I lovvvvvvvvvvvvvvvveee you forever Wena shexta 🤟💓💓💗,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Kampala, Uganda",male,2010-12-20
maganda naman pang relapse ko,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Santiago, Chile",female,2012-06-21
very good 🥰,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Frankfurt, Germany",male,2009-05-12
rock on the spot,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Guadalajara, Mexico",female,2012-04-05
nice,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Port Moresby, Papua New Guinea",female,2013-05-04
beat music app team spotify all the way🔥🔥🔥,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Sydney, Australia",female,2013-11-14
Spotify was the legend but now it charges on every single thing.🤬,positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Adelaide, Australia",female,2013-05-04
very good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Adelaide, Australia",female,2013-11-28
the best music app I ever had,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Mombasa, Kenya",male,2011-01-26
This app is the best 🔥🤟🏾,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Windhoek, Namibia",male,2011-03-18
"Muito anúncio, pouca música",positivo,positivo,3,"recommendations, reliable, favourite, application, player, audio, data","Santiago, Chile",female,2012-07-22
"Best music app around! Have had both standard and premium, never disappointed!",positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Melbourne, Australia",female,2013-10-27
I think it's deserve 10 ★,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Frankfurt, Germany",male,2009-10-01
best music app out there.,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Cancun, Mexico",female,2012-03-19
best 👌,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Christchurch, New Zealand",female,2013-05-10
the algorithm is OP,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Vienna, Austria",male,2009-10-24
Good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Auckland, New Zealand",female,2013-03-02
"Fairly new user....still learning, but totally love it so far !!!",positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Marrakesh, Morocco",male,2011-01-15
good music,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Melbourne, Australia",female,2013-09-16
very noiceee,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Krakow, Poland",male,2008-10-24
very very very very good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Cairo, Egypt",male,2010-12-27
One of the great music apps. Has some excellent choices and always clear.,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Manchester, United Kingdom",male,2009-07-14
just engaging but I've liked it elsewhere,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Valparaíso, Chile",female,2012-09-26
Nice good music,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Auckland, New Zealand",female,2013-05-17
"Honestly, I'm not gonna dis on Apple Music, YouTube and/or Pandora. I've used em all at one point or another. However I have always came back to Spotify after a few weeks of trying something new. I have personally used Spotify since 09. It has its ups, it has its downs, just like any other app. However it has been an amazing Music app for me. I have well over 13000 songs just in play lists and about 2300 in liked. I never run out of music and it always has something for the days mood or vibes.",positivo,positivo,3,"recommendations, reliable, favourite, application, player, audio, data","Hamburg, Germany",male,2008-11-16
very entertaining 😘😘😘,positivo,positivo,3,"recommendations, reliable, favourite, application, player, audio, data","Seville, Spain",male,2009-08-31
Great app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Bangkok, Thailand",male,2010-03-05
THIS IS JUST AMAZING I DON'T KNOW HOW TO SAY BUT IT'S JUST SO GOOD,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Nairobi, Kenya",male,2011-03-17
gd music app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Córdoba, Argentina",female,2012-07-15
picked up a JBL BOOMBOX. SOUNDS GREAT!,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Bangkok, Thailand",male,2010-07-06
perfect,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Lisbon, Portugal",male,2009-05-07
enjoying it,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Denver, United States",male,2011-07-18
very exceptional,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Valparaíso, Chile",female,2012-06-04
so fun,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Bangalore, India",male,2010-07-06
new to new song are available on this app.....,positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Santiago, Chile",female,2012-06-04
Spotify is an amazing app for music listeners. Highly recommend the app.,positivo,positivo,1,"quality, friends, catalog, apps, download, user, podcast, sound, money, option","Vienna, Austria",male,2009-09-27
the best app for music lovers,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Berlin, Germany",male,2008-12-28
Has all song in the world,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","San Diego, United States",female,2012-02-09
idk,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Port Moresby, Papua New Guinea",female,2013-03-15
I love listening to this app very well,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Helsinki, Finland",male,2009-04-29
love it,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Córdoba, Argentina",female,2012-08-31
best songs voice,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Vancouver, Canada",male,2011-12-08
excellent app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Port Moresby, Papua New Guinea",female,2013-11-18
🤑🤑🤑🤑,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Canberra, Australia",female,2013-05-29
spotify,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Auckland, New Zealand",female,2013-05-08
wonderful! xoxox,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Santa Cruz, Bolivia",female,2012-11-18
Love 😘😘😘 allow,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Washington DC, United States",male,2011-07-06
luv it,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","São Paulo, Brazil",female,2012-12-09
Very entertaining,positivo,positivo,3,"recommendations, reliable, favourite, application, player, audio, data","Chicago, United States",female,2012-03-17
"5/8/25 Edited to add The last few months the music stops randomly. I am trying to be more aware of where I am, and what I am doing when it happens but legit I am tired of having to troubleshoot stuff all the time. Love everything about it! The entire family uses it very day. If I could only keep one subscription for entertainment, this would be it. Worth every penny for the family plan",positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Santa Cruz, Bolivia",female,2012-07-08
My twins is only us,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Auckland, New Zealand",female,2013-09-09
best,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Asunción, Paraguay",female,2012-05-18
dubstep,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Copenhagen, Denmark",male,2008-12-10
amazing app has alot more music choices than others!,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Melbourne, Australia",female,2013-03-17
best app,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Guadalajara, Mexico",female,2012-04-14
relex,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Ottawa, Canada",male,2011-09-15
amazing,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","São Paulo, Brazil",female,2012-06-10
Good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Addis Ababa, Ethiopia",male,2011-05-05
the best app I can listen music too👍,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Busan, South Korea",male,2010-03-16
best app with all songs,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Glasgow, United Kingdom",male,2008-11-27
I love it,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Dublin, Ireland",male,2008-10-22
amazing,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Hong Kong, China",male,2010-07-15
nice,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Manila, Philippines",male,2010-04-11
good app for music,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Austin, United States",male,2011-08-14
good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Doha, Qatar",male,2010-07-16
cant live without this,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Guayaquil, Ecuador",female,2012-11-28
amazing,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Osaka, Japan",male,2010-07-20
solet,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Oslo, Norway",male,2008-10-09
music,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Tripoli, Libya",male,2011-05-16
"थेक थीक है, बार बार प्रीमियम मांगा रेहता है।",positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Warsaw, Poland",male,2009-03-26
exceptional,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Denver, United States",female,2012-02-27
nice 👍,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Christchurch, New Zealand",female,2013-09-03
very nice 👍 but ads disturb more,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Melbourne, Australia",female,2013-02-26
super 👍,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Helsinki, Finland",male,2009-02-10
"nice, ☺️☺️👍",positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Hanoi, Vietnam",male,2009-12-05
"My favourite app, hands down!",positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Philadelphia, United States",female,2012-04-17
Great features...love it,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Frankfurt, Germany",male,2009-09-20
listen to it all the time on my phone,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Prague, Czech Republic",male,2009-09-12
❤️ hai khana,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Rosario, Argentina",female,2012-05-31
no funny adds that plays after every song i gave YouTube a break,positivo,positivo,4,"platform, fast, playback, sound, streaming, greatest","Athens, Greece",male,2009-04-23
😇😇,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Munich, Germany",male,2008-12-13
excellent,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Valparaíso, Chile",female,2012-10-11
gives me the listening experience I need,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Lagos, Nigeria",male,2011-05-03
so coool,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Hamburg, Germany",male,2009-03-20
nice,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Wellington, New Zealand",female,2013-04-19
best,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Perth, Australia",female,2013-11-27
it is good I HAD SO MUCH FYN THE PLAY LISTS WAS A GOOD IDEA PLEASE INSTALL THIS APP FOR GOOD MUSIC,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Toronto, Canada",male,2011-09-16
gudd but premium ads aree annoying,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Seville, Spain",male,2009-01-30
🙂,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Abuja, Nigeria",male,2011-03-24
Excellent app for music lovers,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Helsinki, Finland",male,2008-12-15
"I've used this app for 8 years! it's been amazing to me the whole way.(I use premium, no matter what lol)",positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Rabat, Morocco",male,2011-01-02
Great app. The variety of music from different artists that come from all genres are on the and available to listen to instantly. and a good feature is when you cannot remember a song name but you can still tyoe the lyrics and it will give you the song. Overall a great app to use for music evevn as a student,positivo,positivo,2,"playlists, enjoyable, personalized, lyrics, problem, available, work, features","Singapore, Singapore",male,2010-03-13
The best thing since FM radio. Unlimited amount of music to my liking and an awesome selection of podcasts.,positivo,positivo,5,"devices, podcasts, selection, phone, update, offline, mood, problems, list","Guayaquil, Ecuador",female,2012-11-01
Awesome experience,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Nairobi, Kenya",male,2010-10-15
great music by my choice,positivo,positivo,6,"useful, seamless, devices, choice, subscription, variety, options, clear, family","Chennai, India",male,2010-08-25
nice app💓🤞,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Manchester, United Kingdom",male,2009-10-29
nice 👍🏻,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Osaka, Japan",male,2009-12-14
the best app my top one app specially for music lovers,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Washington DC, United States",male,2011-10-20
it's good,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Accra, Ghana",male,2011-04-28
it's totally good because because I can get the exports which I want easily. thanks,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","Munich, Germany",male,2009-08-18
amazing,positivo,positivo,0,"free, time, week, service, lovers, everyday, youtube, collection","São Paulo, Brazil",female,2013-01-23
